fecha_iv,tc_iv
2010-07-13,12.7453
2010-07-14,12.7000
2010-07-15,12.7414
2010-07-16,12.8514
2010-07-19,12.8993
2010-07-20,12.8326
2010-07-21,12.8109
2010-07-22,12.8188
2010-07-23,12.7435
2010-07-26,12.6974
2010-07-27,12.6746
2010-07-28,12.6924
2010-07-29,12.7065
2010-07-30,12.6803
2010-08-02,12.6021
2010-08-03,12.5788
2010-08-04,12.5500
2010-08-05,12.5395
2010-08-06,12.6265
2010-08-09,12.6555
2010-08-10,12.6065
2010-08-11,12.6827
2010-08-12,12.7541
2010-08-13,12.7339
2010-08-16,12.6931
2010-08-17,12.6258
2010-08-18,12.6126
2010-08-19,12.6711
2010-08-20,12.7422
2010-08-23,12.8194
2010-08-24,12.9326
2010-08-25,12.9875
2010-08-26,13.0304
2010-08-27,13.0393
2010-08-30,13.0785
2010-08-31,13.1811
2010-09-01,13.1373
2010-09-02,13.0437
2010-09-03,12.9823
2010-09-06,12.9379
2010-09-07,12.9967
2010-09-08,13.0459
2010-09-09,13.0193
2010-09-10,12.9640
2010-09-13,12.8810
2010-09-14,12.8450
2010-09-15,12.8155
2010-09-20,12.7857
2010-09-21,12.7445
2010-09-22,12.6829
2010-09-23,12.6360
2010-09-24,12.5933
2010-09-27,12.5573
2010-09-28,12.5366
2010-09-29,12.5146
2010-09-30,12.5820
2010-10-01,12.5565
2010-10-04,12.5753
2010-10-05,12.5407
2010-10-06,12.4749
2010-10-07,12.5094
2010-10-08,12.4753
2010-10-11,12.4403
2010-10-12,12.4258
2010-10-13,12.3968
2010-10-14,12.3953
2010-10-15,12.4201
2010-10-18,12.4142
2010-10-19,12.4625
2010-10-20,12.4560
2010-10-21,12.3888
2010-10-22,12.3570
2010-10-25,12.3460
2010-10-26,12.3795
2010-10-27,12.4375
2010-10-28,12.4201
2010-10-29,12.3614
2010-11-01,12.3425
2010-11-03,12.2684
2010-11-04,12.2416
2010-11-05,12.2120
2010-11-08,12.2136
2010-11-09,12.2670
2010-11-10,12.2646
2010-11-11,12.2387
2010-11-12,12.3098
2010-11-16,12.3543
2010-11-17,12.4031
2010-11-18,12.3236
2010-11-19,12.2718
2010-11-22,12.2728
2010-11-23,12.3930
2010-11-24,12.4277
2010-11-25,12.3808
2010-11-26,12.4343
2010-11-29,12.4755
2010-11-30,12.4929
2010-12-01,12.4512
2010-12-02,12.3620
2010-12-03,12.3292
2010-12-06,12.3519
2010-12-07,12.4247
2010-12-08,12.4446
2010-12-09,12.4441
2010-12-10,12.4696
2010-12-13,12.4215
2010-12-14,12.3977
2010-12-15,12.4233
2010-12-16,12.4338
2010-12-17,12.4069
2010-12-20,12.4035
2010-12-21,12.3883
2010-12-22,12.3313
2010-12-23,12.3283
2010-12-24,12.3661
2010-12-27,12.3578
2010-12-28,12.3853
2010-12-29,12.3825
2010-12-30,12.3810
2010-12-31,12.3711
2011-01-03,12.3040
2011-01-04,12.2387
2011-01-05,12.2073
2011-01-06,12.2036
2011-01-07,12.2310
2011-01-10,12.2203
2011-01-11,12.1803
2011-01-12,12.1077
2011-01-13,12.1027
2011-01-14,12.0809
2011-01-17,11.9969
2011-01-18,11.9973
2011-01-19,12.0464
2011-01-20,12.0753
2011-01-21,12.0625
2011-01-24,12.0480
2011-01-25,12.0708
2011-01-26,12.0492
2011-01-27,12.0167
2011-01-28,12.1218
2011-01-31,12.1461
2011-02-01,12.0627
2011-02-02,12.0135
2011-02-03,12.0129
2011-02-04,11.9862
2011-02-08,12.0280
2011-02-09,12.0611
2011-02-10,12.0828
2011-02-11,12.0491
2011-02-14,12.0297
2011-02-15,12.1021
2011-02-16,12.1090
2011-02-17,12.0408
2011-02-18,12.0202
2011-02-21,12.0521
2011-02-22,12.0972
2011-02-23,12.1600
2011-02-24,12.1668
2011-02-25,12.1351
2011-02-28,12.1069
2011-03-01,12.1218
2011-03-02,12.1095
2011-03-03,12.0423
2011-03-04,12.0020
2011-03-07,12.0217
2011-03-08,12.0301
2011-03-09,11.9709
2011-03-10,11.9551
2011-03-11,11.9442
2011-03-14,11.9009
2011-03-15,11.9463
2011-03-16,12.0868
2011-03-17,12.1523
2011-03-18,12.0528
2011-03-22,11.9891
2011-03-23,12.0058
2011-03-24,11.9829
2011-03-25,11.9678
2011-03-28,11.9758
2011-03-29,11.9698
2011-03-30,11.9414
2011-03-31,11.9160
2011-04-01,11.8642
2011-04-04,11.8440
2011-04-05,11.8309
2011-04-06,11.8122
2011-04-07,11.7902
2011-04-08,11.7500
2011-04-11,11.7521
2011-04-12,11.8062
2011-04-13,11.8073
2011-04-14,11.7435
2011-04-15,11.7001
2011-04-18,11.7149
2011-04-19,11.7208
2011-04-20,11.6355
2011-04-25,11.5990
2011-04-26,11.6013
2011-04-27,11.5531
2011-04-28,11.5370
2011-04-29,11.5242
2011-05-02,11.5069
2011-05-03,11.5465
2011-05-04,11.6149
2011-05-05,11.6912
2011-05-06,11.6812
2011-05-09,11.6166
2011-05-10,11.5963
2011-05-11,11.6046
2011-05-12,11.6503
2011-05-13,11.6782
2011-05-16,11.7536
2011-05-17,11.7370
2011-05-18,11.7082
2011-05-19,11.6804
2011-05-20,11.6371
2011-05-23,11.6926
2011-05-24,11.7134
2011-05-25,11.6764
2011-05-26,11.6656
2011-05-27,11.6348
2011-05-30,11.6054
2011-05-31,11.5905
2011-06-01,11.6448
2011-06-02,11.6715
2011-06-03,11.6563
2011-06-06,11.7051
2011-06-07,11.7572
2011-06-08,11.8090
2011-06-09,11.8125
2011-06-10,11.8425
2011-06-13,11.8719
2011-06-14,11.8277
2011-06-15,11.8623
2011-06-16,11.9352
2011-06-17,11.9261
2011-06-20,11.8944
2011-06-21,11.8305
2011-06-22,11.7879
2011-06-23,11.8251
2011-06-24,11.8774
2011-06-27,11.9000
2011-06-28,11.8583
2011-06-29,11.7852
2011-06-30,11.7424
2011-07-01,11.6647
2011-07-04,11.6059
2011-07-05,11.6103
2011-07-06,11.6246
2011-07-07,11.5821
2011-07-08,11.5849
2011-07-11,11.6937
2011-07-12,11.7770
2011-07-13,11.7477
2011-07-14,11.7082
2011-07-15,11.7258
2011-07-18,11.7278
2011-07-19,11.6881
2011-07-20,11.6539
2011-07-21,11.6216
2011-07-22,11.6180
2011-07-25,11.6408
2011-07-26,11.6451
2011-07-27,11.6477
2011-07-28,11.6840
2011-07-29,11.7246
2011-08-01,11.7243
2011-08-02,11.7840
2011-08-03,11.8285
2011-08-04,11.9355
2011-08-05,12.0225
2011-08-08,12.2058
2011-08-09,12.1807
2011-08-10,12.2861
2011-08-11,12.4152
2011-08-12,12.3054
2011-08-15,12.2667
2011-08-16,12.2493
2011-08-17,12.2121
2011-08-18,12.2182
2011-08-19,12.2898
2011-08-22,12.3401
2011-08-23,12.3407
2011-08-24,12.3963
2011-08-25,12.4967
2011-08-26,12.4862
2011-08-29,12.4620
2011-08-30,12.4894
2011-08-31,12.4307
2011-09-01,12.3181
2011-09-02,12.3617
2011-09-05,12.4674
2011-09-06,12.5245
2011-09-07,12.4896
2011-09-08,12.4981
2011-09-09,12.6048
2011-09-12,12.7780
2011-09-13,12.8744
2011-09-14,12.9120
2011-09-15,12.9382
2011-09-19,13.0930
2011-09-20,13.1901
2011-09-21,13.4627
2011-09-22,13.8757
2011-09-23,13.7950
2011-09-26,13.5540
2011-09-27,13.4428
2011-09-28,13.4606
2011-09-29,13.6316
2011-09-30,13.8208
2011-10-03,13.9526
2011-10-04,13.9159
2011-10-05,13.6636
2011-10-06,13.4962
2011-10-07,13.4616
2011-10-10,13.3426
2011-10-11,13.3179
2011-10-12,13.3446
2011-10-13,13.3655
2011-10-14,13.3455
2011-10-17,13.3760
2011-10-18,13.4445
2011-10-19,13.4240
2011-10-20,13.5857
2011-10-21,13.6850
2011-10-24,13.5187
2011-10-25,13.4494
2011-10-26,13.4669
2011-10-27,13.2677
2011-10-28,13.0554
2011-10-31,13.1887
2011-11-01,13.4923
2011-11-03,13.4405
2011-11-04,13.4060
2011-11-07,13.4287
2011-11-08,13.3764
2011-11-09,13.5065
2011-11-10,13.6114
2011-11-11,13.5145
2011-11-14,13.4725
2011-11-15,13.5607
2011-11-16,13.6282
2011-11-17,13.6777
2011-11-18,13.7215
2011-11-22,13.9960
2011-11-23,14.0888
2011-11-24,14.1880
2011-11-25,14.2045
2011-11-28,14.1176
2011-11-29,13.9100
2011-11-30,13.7301
2011-12-01,13.6133
2011-12-02,13.6152
2011-12-05,13.5415
2011-12-06,13.5030
2011-12-07,13.4973
2011-12-08,13.6095
2011-12-09,13.6510
2011-12-13,13.8427
2011-12-14,13.8854
2011-12-15,13.8919
2011-12-16,13.8805
2011-12-19,13.8760
2011-12-20,13.8436
2011-12-21,13.8084
2011-12-22,13.8228
2011-12-23,13.8300
2011-12-26,13.8611
2011-12-27,13.9315
2011-12-28,13.9921
2011-12-29,13.9986
2011-12-30,13.9776
2012-01-02,13.9210
2012-01-03,13.7828
2012-01-04,13.6583
2012-01-05,13.7192
2012-01-06,13.7471
2012-01-09,13.7224
2012-01-10,13.6687
2012-01-11,13.6195
2012-01-12,13.5750
2012-01-13,13.5656
2012-01-16,13.5813
2012-01-17,13.4910
2012-01-18,13.3735
2012-01-19,13.2703
2012-01-20,13.2012
2012-01-23,13.1746
2012-01-24,13.1538
2012-01-25,13.0598
2012-01-26,13.0088
2012-01-27,12.9634
2012-01-30,12.9572
2012-01-31,13.0111
2012-02-01,12.9693
2012-02-02,12.8530
2012-02-03,12.7413
2012-02-07,12.6783
2012-02-08,12.6970
2012-02-09,12.7002
2012-02-10,12.7462
2012-02-13,12.7409
2012-02-14,12.7347
2012-02-15,12.8106
2012-02-16,12.8483
2012-02-17,12.7941
2012-02-20,12.7104
2012-02-21,12.7361
2012-02-22,12.8158
2012-02-23,12.8404
2012-02-24,12.8601
2012-02-27,12.8985
2012-02-28,12.8696
2012-02-29,12.8475
2012-03-01,12.7941
2012-03-02,12.7375
2012-03-05,12.7998
2012-03-06,12.9216
2012-03-07,12.9373
2012-03-08,12.7866
2012-03-09,12.6682
2012-03-12,12.6548
2012-03-13,12.6075
2012-03-14,12.6443
2012-03-15,12.6907
2012-03-16,12.6652
2012-03-20,12.6408
2012-03-21,12.6863
2012-03-22,12.7597
2012-03-23,12.7835
2012-03-26,12.7114
2012-03-27,12.6922
2012-03-28,12.7370
2012-03-29,12.7842
2012-03-30,12.8065
2012-04-02,12.7555
2012-04-03,12.7560
2012-04-04,12.7817
2012-04-09,12.9786
2012-04-10,13.0661
2012-04-11,13.1581
2012-04-12,13.0972
2012-04-13,13.1065
2012-04-16,13.1906
2012-04-17,13.1563
2012-04-18,13.1395
2012-04-19,13.1925
2012-04-20,13.1519
2012-04-23,13.1363
2012-04-24,13.1694
2012-04-25,13.1628
2012-04-26,13.1693
2012-04-27,13.0840
2012-04-30,12.9956
2012-05-02,12.9251
2012-05-03,12.9798
2012-05-04,13.0896
2012-05-07,13.2299
2012-05-08,13.2633
2012-05-09,13.4446
2012-05-10,13.5253
2012-05-11,13.5625
2012-05-14,13.6533
2012-05-15,13.7796
2012-05-16,13.7971
2012-05-17,13.7949
2012-05-18,13.8195
2012-05-21,13.7501
2012-05-22,13.8016
2012-05-23,13.9486
2012-05-24,14.0098
2012-05-25,14.0157
2012-05-28,13.9396
2012-05-29,13.9165
2012-05-30,14.0202
2012-05-31,14.2600
2012-06-01,14.3368
2012-06-04,14.2686
2012-06-05,14.2050
2012-06-06,14.1195
2012-06-07,14.0493
2012-06-08,13.9925
2012-06-11,13.9768
2012-06-12,14.0279
2012-06-13,13.9960
2012-06-14,13.9555
2012-06-15,13.9080
2012-06-18,13.8309
2012-06-19,13.7567
2012-06-20,13.6958
2012-06-21,13.8088
2012-06-22,13.8806
2012-06-25,13.8789
2012-06-26,13.8368
2012-06-27,13.6606
2012-06-28,13.5839
2012-06-29,13.4799
2012-07-02,13.3049
2012-07-03,13.3350
2012-07-04,13.3354
2012-07-05,13.3682
2012-07-06,13.3990
2012-07-09,13.3728
2012-07-10,13.3613
2012-07-11,13.3448
2012-07-12,13.3785
2012-07-13,13.3775
2012-07-16,13.2564
2012-07-17,13.1863
2012-07-18,13.1651
2012-07-19,13.1977
2012-07-20,13.2941
2012-07-23,13.4702
2012-07-24,13.6468
2012-07-25,13.6479
2012-07-26,13.5062
2012-07-27,13.3276
2012-07-30,13.2466
2012-07-31,13.2973
2012-08-01,13.3555
2012-08-02,13.3720
2012-08-03,13.2479
2012-08-06,13.1723
2012-08-07,13.2103
2012-08-08,13.1857
2012-08-09,13.1186
2012-08-10,13.0801
2012-08-13,13.1164
2012-08-14,13.1630
2012-08-15,13.1565
2012-08-16,13.1547
2012-08-17,13.1493
2012-08-20,13.1104
2012-08-21,13.1274
2012-08-22,13.1079
2012-08-23,13.1157
2012-08-24,13.1669
2012-08-27,13.1860
2012-08-28,13.1913
2012-08-29,13.2500
2012-08-30,13.3237
2012-08-31,13.2707
2012-09-03,13.1957
2012-09-04,13.1816
2012-09-05,13.1482
2012-09-06,13.0876
2012-09-07,13.0226
2012-09-10,13.0268
2012-09-11,13.0333
2012-09-12,12.9988
2012-09-13,12.9161
2012-09-14,12.7634
2012-09-17,12.7469
2012-09-18,12.7811
2012-09-19,12.8261
2012-09-20,12.8603
2012-09-21,12.8560
2012-09-24,12.8911
2012-09-25,12.8888
2012-09-26,12.8636
2012-09-27,12.8494
2012-09-28,12.8418
2012-10-01,12.8470
2012-10-02,12.8415
2012-10-03,12.8367
2012-10-04,12.7885
2012-10-05,12.7797
2012-10-08,12.7882
2012-10-09,12.8371
2012-10-10,12.9298
2012-10-11,12.9402
2012-10-12,12.8875
2012-10-15,12.8333
2012-10-16,12.8187
2012-10-17,12.8113
2012-10-18,12.8189
2012-10-19,12.8623
2012-10-22,12.8714
2012-10-23,12.9155
2012-10-24,12.9832
2012-10-25,13.0036
2012-10-26,13.0025
2012-10-29,13.0377
2012-10-30,13.0778
2012-10-31,13.0827
2012-11-01,13.0495
2012-11-05,13.0335
2012-11-06,12.9998
2012-11-07,13.0196
2012-11-08,13.1248
2012-11-09,13.1875
2012-11-12,13.2043
2012-11-13,13.2291
2012-11-14,13.2599
2012-11-15,13.2423
2012-11-16,13.1718
2012-11-20,13.0312
2012-11-21,13.0313
2012-11-22,13.0433
2012-11-23,12.9947
2012-11-26,12.9837
2012-11-27,13.0268
2012-11-28,13.0055
2012-11-29,12.9590
2012-11-30,12.9486
2012-12-03,12.9756
2012-12-04,12.9712
2012-12-05,12.9341
2012-12-06,12.8977
2012-12-07,12.8596
2012-12-10,12.8357
2012-12-11,12.7710
2012-12-13,12.7723
2012-12-14,12.7729
2012-12-17,12.7286
2012-12-18,12.7190
2012-12-19,12.7410
2012-12-20,12.7645
2012-12-21,12.8484
2012-12-24,12.9552
2012-12-26,13.0028
2012-12-27,12.9970
2012-12-28,13.0020
2012-12-31,12.9413
2013-01-02,12.8108
2013-01-03,12.7758
2013-01-04,12.7745
2013-01-07,12.7495
2013-01-08,12.7838
2013-01-09,12.7612
2013-01-10,12.6599
2013-01-11,12.6313
2013-01-14,12.6151
2013-01-15,12.6026
2013-01-16,12.6172
2013-01-17,12.6033
2013-01-18,12.6233
2013-01-21,12.6843
2013-01-22,12.6548
2013-01-23,12.6570
2013-01-24,12.6636
2013-01-25,12.6698
2013-01-28,12.7295
2013-01-29,12.7433
2013-01-30,12.7156
2013-01-31,12.7153
2013-02-01,12.6568
2013-02-05,12.6707
2013-02-06,12.6574
2013-02-07,12.7054
2013-02-08,12.7250
2013-02-11,12.7309
2013-02-12,12.7118
2013-02-13,12.6935
2013-02-14,12.6907
2013-02-15,12.6965
2013-02-18,12.6784
2013-02-19,12.6596
2013-02-20,12.6784
2013-02-21,12.7350
2013-02-22,12.7288
2013-02-25,12.7459
2013-02-26,12.8199
2013-02-27,12.8019
2013-02-28,12.7716
2013-03-01,12.7695
2013-03-04,12.7489
2013-03-05,12.7224
2013-03-06,12.7426
2013-03-07,12.7698
2013-03-08,12.6930
2013-03-11,12.5820
2013-03-12,12.4939
2013-03-13,12.4376
2013-03-14,12.4296
2013-03-15,12.4280
2013-03-19,12.4256
2013-03-20,12.3932
2013-03-21,12.3895
2013-03-22,12.3904
2013-03-25,12.3510
2013-03-26,12.3542
2013-03-27,12.3457
2013-04-01,12.3539
2013-04-02,12.3198
2013-04-03,12.3095
2013-04-04,12.3266
2013-04-05,12.2407
2013-04-08,12.1945
2013-04-09,12.1701
2013-04-10,12.1272
2013-04-11,12.0760
2013-04-12,12.0609
2013-04-15,12.1835
2013-04-16,12.2144
2013-04-17,12.1775
2013-04-18,12.2403
2013-04-19,12.2675
2013-04-22,12.2680
2013-04-23,12.2612
2013-04-24,12.2066
2013-04-25,12.1699
2013-04-26,12.1535
2013-04-29,12.1734
2013-04-30,12.1708
2013-05-02,12.1856
2013-05-03,12.1240
2013-05-06,12.0823
2013-05-07,12.0680
2013-05-08,12.0041
2013-05-09,11.9856
2013-05-10,12.0425
2013-05-13,12.1182
2013-05-14,12.1804
2013-05-15,12.2004
2013-05-16,12.2419
2013-05-17,12.3158
2013-05-20,12.3134
2013-05-21,12.3178
2013-05-22,12.3811
2013-05-23,12.4085
2013-05-24,12.4698
2013-05-27,12.4894
2013-05-28,12.5511
2013-05-29,12.6400
2013-05-30,12.7242
2013-05-31,12.7962
2013-06-03,12.7741
2013-06-04,12.7262
2013-06-05,12.7840
2013-06-06,12.8298
2013-06-07,12.7877
2013-06-10,12.8409
2013-06-11,12.8720
2013-06-12,12.8763
2013-06-13,12.7750
2013-06-14,12.6663
2013-06-17,12.7765
2013-06-18,12.8645
2013-06-19,13.0696
2013-06-20,13.3042
2013-06-21,13.3360
2013-06-24,13.3029
2013-06-25,13.2627
2013-06-26,13.1888
2013-06-27,13.0909
2013-06-28,12.9825
2013-07-01,12.9620
2013-07-02,13.0087
2013-07-03,12.9984
2013-07-04,12.9359
2013-07-05,12.9944
2013-07-08,12.9800
2013-07-09,12.8842
2013-07-10,12.8994
2013-07-11,12.8525
2013-07-12,12.8130
2013-07-15,12.7418
2013-07-16,12.6435
2013-07-17,12.5433
2013-07-18,12.4855
2013-07-19,12.5165
2013-07-22,12.5164
2013-07-23,12.4985
2013-07-24,12.5610
2013-07-25,12.6083
2013-07-26,12.6390
2013-07-29,12.7124
2013-07-30,12.7590
2013-07-31,12.7468
2013-08-01,12.7834
2013-08-02,12.7458
2013-08-05,12.6510
2013-08-06,12.6312
2013-08-07,12.6730
2013-08-08,12.6600
2013-08-09,12.6098
2013-08-12,12.6465
2013-08-13,12.7069
2013-08-14,12.7307
2013-08-15,12.7760
2013-08-16,12.8649
2013-08-19,12.9932
2013-08-20,13.0279
2013-08-21,13.1174
2013-08-22,13.1744
2013-08-23,13.0231
2013-08-26,13.0825
2013-08-27,13.2092
2013-08-28,13.2716
2013-08-29,13.3404
2013-08-30,13.3706
2013-09-02,13.3503
2013-09-03,13.3453
2013-09-04,13.3504
2013-09-05,13.3469
2013-09-06,13.2778
2013-09-09,13.1412
2013-09-10,13.0981
2013-09-11,13.0699
2013-09-12,13.0507
2013-09-13,13.0513
2013-09-17,12.9276
2013-09-18,12.7927
2013-09-19,12.6778
2013-09-20,12.7790
2013-09-23,12.8300
2013-09-24,12.8722
2013-09-25,12.9776
2013-09-26,13.0415
2013-09-27,13.1051
2013-09-30,13.1419
2013-10-01,13.1225
2013-10-02,13.1352
2013-10-03,13.1364
2013-10-04,13.1233
2013-10-07,13.1069
2013-10-08,13.1794
2013-10-09,13.2050
2013-10-10,13.1391
2013-10-11,13.0445
2013-10-14,12.9882
2013-10-15,12.9929
2013-10-16,12.9170
2013-10-17,12.8137
2013-10-18,12.8152
2013-10-21,12.9150
2013-10-22,12.9173
2013-10-23,12.9195
2013-10-24,12.9820
2013-10-25,12.9213
2013-10-28,12.8784
2013-10-29,12.8957
2013-10-30,12.9310
2013-10-31,12.9762
2013-11-01,13.0427
2013-11-04,13.0317
2013-11-05,13.0806
2013-11-06,13.1659
2013-11-07,13.1992
2013-11-08,13.1997
2013-11-11,13.2030
2013-11-12,13.1948
2013-11-13,13.0964
2013-11-14,12.9947
2013-11-15,12.9523
2013-11-19,12.9298
2013-11-20,13.0303
2013-11-21,13.0584
2013-11-22,12.9989
2013-11-25,13.0103
2013-11-26,13.0521
2013-11-27,13.0865
2013-11-28,13.0995
2013-11-29,13.0895
2013-12-02,13.1615
2013-12-03,13.1605
2013-12-04,13.0750
2013-12-05,13.0701
2013-12-06,13.0123
2013-12-09,12.8904
2013-12-10,12.8595
2013-12-11,12.9498
2013-12-13,12.9273
2013-12-16,12.9046
2013-12-17,12.9425
2013-12-18,12.9143
2013-12-19,12.9213
2013-12-20,12.9707
2013-12-23,12.9860
2013-12-24,13.0144
2013-12-26,13.0475
2013-12-27,13.0675
2013-12-30,13.0713
2013-12-31,13.0503
2014-01-02,13.0928
2014-01-03,13.1301
2014-01-06,13.0970
2014-01-07,13.0490
2014-01-08,13.0725
2014-01-09,13.1093
2014-01-10,13.0250
2014-01-13,13.0220
2014-01-14,13.0850
2014-01-15,13.1415
2014-01-16,13.2348
2014-01-17,13.2590
2014-01-20,13.2424
2014-01-21,13.2598
2014-01-22,13.2919
2014-01-23,13.3550
2014-01-24,13.4258
2014-01-27,13.4105
2014-01-28,13.3093
2014-01-29,13.3268
2014-01-30,13.3819
2014-01-31,13.3601
2014-02-04,13.4319
2014-02-05,13.3073
2014-02-06,13.2799
2014-02-07,13.2783
2014-02-10,13.3029
2014-02-11,13.3060
2014-02-12,13.3031
2014-02-13,13.2917
2014-02-14,13.2561
2014-02-17,13.2233
2014-02-18,13.2215
2014-02-19,13.2792
2014-02-20,13.3030
2014-02-21,13.2687
2014-02-24,13.2616
2014-02-25,13.2415
2014-02-26,13.2810
2014-02-27,13.2995
2014-02-28,13.2520
2014-03-03,13.3172
2014-03-04,13.3069
2014-03-05,13.2603
2014-03-06,13.1957
2014-03-07,13.1766
2014-03-10,13.1965
2014-03-11,13.2493
2014-03-12,13.2635
2014-03-13,13.2680
2014-03-14,13.2508
2014-03-18,13.1562
2014-03-19,13.2221
2014-03-20,13.2784
2014-03-21,13.2448
2014-03-24,13.2003
2014-03-25,13.1449
2014-03-26,13.1197
2014-03-27,13.1118
2014-03-28,13.0774
2014-03-31,13.0574
2014-04-01,13.0582
2014-04-02,13.0665
2014-04-03,13.1025
2014-04-04,13.0614
2014-04-07,13.0036
2014-04-08,13.0293
2014-04-09,13.0150
2014-04-10,13.0230
2014-04-11,13.0552
2014-04-14,13.0210
2014-04-15,13.0598
2014-04-16,13.0827
2014-04-21,13.0428
2014-04-22,13.0439
2014-04-23,13.0627
2014-04-24,13.0813
2014-04-25,13.1171
2014-04-28,13.1244
2014-04-29,13.1128
2014-04-30,13.0909
2014-05-02,13.0303
2014-05-05,13.0350
2014-05-06,13.0440
2014-05-07,13.0000
2014-05-08,12.9598
2014-05-09,12.9475
2014-05-12,12.9520
2014-05-13,12.9345
2014-05-14,12.9024
2014-05-15,12.9240
2014-05-16,12.9345
2014-05-19,12.9046
2014-05-20,12.9048
2014-05-21,12.9224
2014-05-22,12.9049
2014-05-23,12.8691
2014-05-26,12.8645
2014-05-27,12.8643
2014-05-28,12.8661
2014-05-29,12.8576
2014-05-30,12.8496
2014-06-02,12.8885
2014-06-03,12.9265
2014-06-04,12.9307
2014-06-05,12.8950
2014-06-06,12.8971
2014-06-09,12.9803
2014-06-10,13.0255
2014-06-11,13.0134
2014-06-12,12.9929
2014-06-13,12.9940
2014-06-16,13.0311
2014-06-17,13.0794
2014-06-18,13.0468
2014-06-19,12.9997
2014-06-20,13.0062
2014-06-23,13.0088
2014-06-24,13.0445
2014-06-25,13.0341
2014-06-26,13.0117
2014-06-27,12.9908
2014-06-30,12.9655
2014-07-01,12.9549
2014-07-02,12.9707
2014-07-03,12.9745
2014-07-04,12.9607
2014-07-07,12.9989
2014-07-08,13.0029
2014-07-09,12.9772
2014-07-10,12.9819
2014-07-11,12.9939
2014-07-14,12.9740
2014-07-15,12.9507
2014-07-16,12.9314
2014-07-17,12.9568
2014-07-18,12.9745
2014-07-21,12.9589
2014-07-22,12.9585
2014-07-23,12.9401
2014-07-24,12.9463
2014-07-25,12.9518
2014-07-28,12.9743
2014-07-29,13.0364
2014-07-30,13.1111
2014-07-31,13.1850
2014-08-01,13.1993
2014-08-04,13.1895
2014-08-05,13.2443
2014-08-06,13.2621
2014-08-07,13.2559
2014-08-08,13.2640
2014-08-11,13.2134
2014-08-12,13.1583
2014-08-13,13.1357
2014-08-14,13.1039
2014-08-15,13.0735
2014-08-18,13.0625
2014-08-19,13.0469
2014-08-20,13.0913
2014-08-21,13.1226
2014-08-22,13.1216
2014-08-25,13.1447
2014-08-26,13.1243
2014-08-27,13.0901
2014-08-28,13.0855
2014-08-29,13.0879
2014-09-01,13.0930
2014-09-02,13.1035
2014-09-03,13.1042
2014-09-04,13.1236
2014-09-05,13.0915
2014-09-08,13.0865
2014-09-09,13.1697
2014-09-10,13.1976
2014-09-11,13.2118
2014-09-12,13.2430
2014-09-15,13.2446
2014-09-17,13.2024
2014-09-18,13.2396
2014-09-19,13.2254
2014-09-22,13.2440
2014-09-23,13.2978
2014-09-24,13.2981
2014-09-25,13.3317
2014-09-26,13.4169
2014-09-29,13.4700
2014-09-30,13.4641
2014-10-01,13.4423
2014-10-02,13.4189
2014-10-03,13.4359
2014-10-06,13.4439
2014-10-07,13.4368
2014-10-08,13.4068
2014-10-09,13.3877
2014-10-10,13.4619
2014-10-13,13.4587
2014-10-14,13.4458
2014-10-15,13.4875
2014-10-16,13.5446
2014-10-17,13.5412
2014-10-20,13.5330
2014-10-21,13.5384
2014-10-22,13.5473
2014-10-23,13.5616
2014-10-24,13.5602
2014-10-27,13.5437
2014-10-28,13.4908
2014-10-29,13.4722
2014-10-30,13.4689
2014-10-31,13.4591
2014-11-03,13.5368
2014-11-04,13.5814
2014-11-05,13.5646
2014-11-06,13.6046
2014-11-07,13.5880
2014-11-10,13.5750
2014-11-11,13.6053
2014-11-12,13.5796
2014-11-13,13.5805
2014-11-14,13.5690
2014-11-18,13.5733
2014-11-19,13.5917
2014-11-20,13.6347
2014-11-21,13.6368
2014-11-24,13.6441
2014-11-25,13.6673
2014-11-26,13.7013
2014-11-27,13.7443
2014-11-28,13.8490
2014-12-01,13.9598
2014-12-02,14.0461
2014-12-03,14.1015
2014-12-04,14.1248
2014-12-05,14.2580
2014-12-08,14.3672
2014-12-09,14.4021
2014-12-10,14.4905
2014-12-11,14.6674
2014-12-15,14.7558
2014-12-16,14.7525
2014-12-17,14.6554
2014-12-18,14.5713
2014-12-19,14.5893
2014-12-22,14.6260
2014-12-23,14.7056
2014-12-24,14.7375
2014-12-26,14.7147
2014-12-29,14.7475
2014-12-30,14.7510
2014-12-31,14.7430
2015-01-02,14.7883
2015-01-05,14.8811
2015-01-06,14.9175
2015-01-07,14.8035
2015-01-08,14.6884
2015-01-09,14.6333
2015-01-12,14.6130
2015-01-13,14.6328
2015-01-14,14.5490
2015-01-15,14.5760
2015-01-16,14.6106
2015-01-19,14.5974
2015-01-20,14.6425
2015-01-21,14.7073
2015-01-22,14.6930
2015-01-23,14.6407
2015-01-26,14.6241
2015-01-27,14.5973
2015-01-28,14.6890
2015-01-29,14.7785
2015-01-30,14.8920
2015-02-03,14.7602
2015-02-04,14.7719
2015-02-05,14.8409
2015-02-06,14.8188
2015-02-09,14.8429
2015-02-10,14.8955
2015-02-11,15.0148
2015-02-12,14.9966
2015-02-13,14.9039
2015-02-16,14.9203
2015-02-17,14.9205
2015-02-18,14.8889
2015-02-19,14.9284
2015-02-20,15.0152
2015-02-23,15.0679
2015-02-24,14.9997
2015-02-25,14.9219
2015-02-26,14.9648
