fecha_in,tc_in,fecha_bx,tc_bx
18/01/2000,9.4165,18/01/2000,9.4383
19/01/2000,9.4125,19/01/2000,9.4086
20/01/2000,9.4210,20/01/2000,9.4038
21/01/2000,9.4475,21/01/2000,9.4463
24/01/2000,9.4975,24/01/2000,9.4838
25/01/2000,9.5275,25/01/2000,9.5288
26/01/2000,9.5140,26/01/2000,9.5103
27/01/2000,9.5180,27/01/2000,9.5123
28/01/2000,9.5710,28/01/2000,9.5727
31/01/2000,9.5985,31/01/2000,9.6253
01/02/2000,9.5920,01/02/2000,9.5956
02/02/2000,9.5655,02/02/2000,9.5724
03/02/2000,9.5125,03/02/2000,9.5011
04/02/2000,9.4710,04/02/2000,9.4803
07/02/2000,9.4335,07/02/2000,9.4327
08/02/2000,9.4110,08/02/2000,9.4018
09/02/2000,9.4175,09/02/2000,9.3998
10/02/2000,9.4250,10/02/2000,9.4348
11/02/2000,9.4220,11/02/2000,9.4212
14/02/2000,9.4110,14/02/2000,9.3988
15/02/2000,9.3750,15/02/2000,9.3880
16/02/2000,9.3605,16/02/2000,9.3710
17/02/2000,9.3625,17/02/2000,9.3905
18/02/2000,9.3750,18/02/2000,9.3592
21/02/2000,9.4035,21/02/2000,9.4108
22/02/2000,9.4175,22/02/2000,9.4395
23/02/2000,9.4000,23/02/2000,9.4067
24/02/2000,9.3780,24/02/2000,9.3798
25/02/2000,9.3840,25/02/2000,9.3748
28/02/2000,9.3835,28/02/2000,9.4033
29/02/2000,9.3770,29/02/2000,9.3662
01/03/2000,9.3585,01/03/2000,9.3633
02/03/2000,9.3260,02/03/2000,9.3382
03/03/2000,9.3160,03/03/2000,9.3115
06/03/2000,9.3215,06/03/2000,9.3215
07/03/2000,9.3060,07/03/2000,9.3009
08/03/2000,9.2775,08/03/2000,9.2662
09/03/2000,9.2745,09/03/2000,9.2837
10/03/2000,9.3060,10/03/2000,9.3125
13/03/2000,9.3200,13/03/2000,9.3338
14/03/2000,9.3290,14/03/2000,9.3127
15/03/2000,9.3270,15/03/2000,9.3436
16/03/2000,9.3225,16/03/2000,9.3224
17/03/2000,9.3250,17/03/2000,9.3255
20/03/2000,9.3185,20/03/2000,9.3185
22/03/2000,9.2670,22/03/2000,9.2765
23/03/2000,9.2280,23/03/2000,9.2398
24/03/2000,9.2135,24/03/2000,9.1712
27/03/2000,9.2055,27/03/2000,9.1775
28/03/2000,9.2155,28/03/2000,9.1883
29/03/2000,9.2430,29/03/2000,9.2331
30/03/2000,9.2865,30/03/2000,9.3015
31/03/2000,9.2725,31/03/2000,9.2845
03/04/2000,9.2755,03/04/2000,9.2761
04/04/2000,9.3055,04/04/2000,9.2878
05/04/2000,9.3540,05/04/2000,9.3835
06/04/2000,9.3715,06/04/2000,9.3535
07/04/2000,9.3225,07/04/2000,9.3218
10/04/2000,9.3180,10/04/2000,9.2868
11/04/2000,9.3545,11/04/2000,9.3918
12/04/2000,9.4030,12/04/2000,9.3965
13/04/2000,9.4380,13/04/2000,9.3988
14/04/2000,9.4780,14/04/2000,9.4842
17/04/2000,9.4505,17/04/2000,9.4882
18/04/2000,9.3965,18/04/2000,9.4388
19/04/2000,9.4005,19/04/2000,9.3939
24/04/2000,9.4300,24/04/2000,9.4443
25/04/2000,9.4075,25/04/2000,9.4078
26/04/2000,9.4070,26/04/2000,9.4073
27/04/2000,9.4290,27/04/2000,9.4521
28/04/2000,9.4110,28/04/2000,9.4127
02/05/2000,9.3310,02/05/2000,9.3374
03/05/2000,9.3675,03/05/2000,9.3848
04/05/2000,9.4025,04/05/2000,9.3928
08/05/2000,9.4555,08/05/2000,9.4918
09/05/2000,9.4955,09/05/2000,9.4855
10/05/2000,9.5515,10/05/2000,9.5702
11/05/2000,9.5770,11/05/2000,9.5768
12/05/2000,9.5825,12/05/2000,9.5661
15/05/2000,9.5465,15/05/2000,9.5820
16/05/2000,9.5165,16/05/2000,9.5088
17/05/2000,9.5155,17/05/2000,9.5451
18/05/2000,9.5525,18/05/2000,9.5751
19/05/2000,9.5665,19/05/2000,9.6150
22/05/2000,9.5325,22/05/2000,9.5778
23/05/2000,9.5320,23/05/2000,9.5090
24/05/2000,9.5140,24/05/2000,9.5328
25/05/2000,9.5210,25/05/2000,9.4940
26/05/2000,9.5300,26/05/2000,9.5274
29/05/2000,9.5350,29/05/2000,9.5326
30/05/2000,9.5285,30/05/2000,9.5160
31/05/2000,9.5200,31/05/2000,9.5110
01/06/2000,9.5190,01/06/2000,9.4988
02/06/2000,9.5295,02/06/2000,9.5461
05/06/2000,9.5695,05/06/2000,9.5442
06/06/2000,9.6695,06/06/2000,9.6570
07/06/2000,9.8110,07/06/2000,9.7942
08/06/2000,9.9040,08/06/2000,9.8519
09/06/2000,9.9285,09/06/2000,9.9263
12/06/2000,9.8500,12/06/2000,9.8546
13/06/2000,9.7800,13/06/2000,9.7645
14/06/2000,9.7740,14/06/2000,9.7879
15/06/2000,9.8320,15/06/2000,9.8478
16/06/2000,9.8575,16/06/2000,9.9243
19/06/2000,9.8835,19/06/2000,9.9031
20/06/2000,9.8700,20/06/2000,9.8644
21/06/2000,9.8500,21/06/2000,9.8568
22/06/2000,9.9095,22/06/2000,9.8707
23/06/2000,9.9495,23/06/2000,9.9805
26/06/2000,10.0160,26/06/2000,10.0197
27/06/2000,10.0700,27/06/2000,10.0787
28/06/2000,9.9935,28/06/2000,9.9538
29/06/2000,9.9465,29/06/2000,9.9003
30/06/2000,9.8400,30/06/2000,9.8243
03/07/2000,9.6375,03/07/2000,9.5461
04/07/2000,9.5225,04/07/2000,9.4876
05/07/2000,9.5315,05/07/2000,9.5384
06/07/2000,9.5510,06/07/2000,9.5460
07/07/2000,9.5400,07/07/2000,9.5195
10/07/2000,9.4875,10/07/2000,9.5023
11/07/2000,9.4665,11/07/2000,9.4280
12/07/2000,9.4560,12/07/2000,9.4748
13/07/2000,9.4560,13/07/2000,9.4368
14/07/2000,9.4520,14/07/2000,9.4152
17/07/2000,9.3475,17/07/2000,9.3491
18/07/2000,9.3350,18/07/2000,9.3327
19/07/2000,9.3905,19/07/2000,9.4118
20/07/2000,9.3950,20/07/2000,9.3608
21/07/2000,9.3570,21/07/2000,9.3485
24/07/2000,9.3695,24/07/2000,9.3337
25/07/2000,9.3475,25/07/2000,9.3657
26/07/2000,9.3590,26/07/2000,9.3627
27/07/2000,9.3500,27/07/2000,9.3610
28/07/2000,9.3640,28/07/2000,9.3578
31/07/2000,9.3475,31/07/2000,9.3667
01/08/2000,9.3400,01/08/2000,9.3428
02/08/2000,9.3535,02/08/2000,9.3462
03/08/2000,9.3685,03/08/2000,9.3881
04/08/2000,9.3295,04/08/2000,9.3574
07/08/2000,9.3185,07/08/2000,9.3353
08/08/2000,9.3230,08/08/2000,9.3353
09/08/2000,9.3250,09/08/2000,9.3260
10/08/2000,9.3290,10/08/2000,9.3198
11/08/2000,9.2950,11/08/2000,9.2918
14/08/2000,9.2720,14/08/2000,9.2516
15/08/2000,9.2370,15/08/2000,9.2504
16/08/2000,9.1980,16/08/2000,9.1923
17/08/2000,9.1835,17/08/2000,9.1873
18/08/2000,9.2255,18/08/2000,9.2293
21/08/2000,9.2750,21/08/2000,9.2563
22/08/2000,9.2410,22/08/2000,9.2322
23/08/2000,9.2430,23/08/2000,9.2773
24/08/2000,9.2215,24/08/2000,9.2268
25/08/2000,9.2235,25/08/2000,9.2342
28/08/2000,9.2285,28/08/2000,9.2093
29/08/2000,9.2255,29/08/2000,9.2317
30/08/2000,9.1925,30/08/2000,9.2108
31/08/2000,9.1990,31/08/2000,9.1995
01/09/2000,9.2125,01/09/2000,9.2014
04/09/2000,9.2275,04/09/2000,9.2231
05/09/2000,9.2515,05/09/2000,9.2612
06/09/2000,9.3115,06/09/2000,9.3115
07/09/2000,9.3140,07/09/2000,9.3141
08/09/2000,9.2955,08/09/2000,9.3243
11/09/2000,9.2820,11/09/2000,9.2814
12/09/2000,9.2490,12/09/2000,9.2542
13/09/2000,9.2780,13/09/2000,9.2860
14/09/2000,9.3010,14/09/2000,9.3125
15/09/2000,9.3350,15/09/2000,9.3517
18/09/2000,9.4230,18/09/2000,9.4172
19/09/2000,9.4155,19/09/2000,9.4250
20/09/2000,9.4225,20/09/2000,9.4483
21/09/2000,9.4675,21/09/2000,9.4347
22/09/2000,9.4475,22/09/2000,9.4790
25/09/2000,9.4130,25/09/2000,9.4218
26/09/2000,9.4205,26/09/2000,9.4032
27/09/2000,9.4195,27/09/2000,9.4088
28/09/2000,9.4310,28/09/2000,9.4290
29/09/2000,9.4445,29/09/2000,9.4459
02/10/2000,9.4235,02/10/2000,9.4142
03/10/2000,9.4210,03/10/2000,9.4014
04/10/2000,9.4465,04/10/2000,9.4292
05/10/2000,9.4465,05/10/2000,9.4515
06/10/2000,9.4585,06/10/2000,9.4600
09/10/2000,9.4610,09/10/2000,9.4753
10/10/2000,9.4635,10/10/2000,9.4632
11/10/2000,9.4690,11/10/2000,9.4790
12/10/2000,9.5365,12/10/2000,9.5193
13/10/2000,9.5525,13/10/2000,9.5879
16/10/2000,9.4950,16/10/2000,9.5351
17/10/2000,9.5420,17/10/2000,9.5443
18/10/2000,9.5565,18/10/2000,9.5765
19/10/2000,9.5450,19/10/2000,9.5333
20/10/2000,9.5500,20/10/2000,9.5605
23/10/2000,9.5755,23/10/2000,9.5736
24/10/2000,9.6055,24/10/2000,9.5757
25/10/2000,9.6375,25/10/2000,9.6242
26/10/2000,9.6675,26/10/2000,9.6777
27/10/2000,9.6205,27/10/2000,9.6443
30/10/2000,9.5950,30/10/2000,9.5995
31/10/2000,9.5800,31/10/2000,9.5642
01/11/2000,9.5800,01/11/2000,9.5824
03/11/2000,9.6155,03/11/2000,9.5990
06/11/2000,9.6565,06/11/2000,9.6438
07/11/2000,9.6400,07/11/2000,9.6544
08/11/2000,9.6305,08/11/2000,9.6166
09/11/2000,9.6430,09/11/2000,9.6533
10/11/2000,9.6020,10/11/2000,9.6008
13/11/2000,9.5235,13/11/2000,9.5580
14/11/2000,9.5090,14/11/2000,9.4963
15/11/2000,9.4675,15/11/2000,9.4625
16/11/2000,9.4630,16/11/2000,9.4828
17/11/2000,9.4800,17/11/2000,9.4828
21/11/2000,9.3930,21/11/2000,9.4098
22/11/2000,9.3870,22/11/2000,9.3790
23/11/2000,9.4100,23/11/2000,9.4057
24/11/2000,9.3645,24/11/2000,9.3930
27/11/2000,9.3868,27/11/2000,9.3692
28/11/2000,9.3955,28/11/2000,9.4058
29/11/2000,9.4135,29/11/2000,9.3973
30/11/2000,9.4155,30/11/2000,9.4155
04/12/2000,9.4015,04/12/2000,9.4132
05/12/2000,9.3945,05/12/2000,9.3737
06/12/2000,9.4090,06/12/2000,9.4020
07/12/2000,9.4175,07/12/2000,9.4263
08/12/2000,9.4425,08/12/2000,9.3984
11/12/2000,9.4415,11/12/2000,9.4418
13/12/2000,9.4350,13/12/2000,9.4497
14/12/2000,9.4110,14/12/2000,9.4127
15/12/2000,9.4230,15/12/2000,9.4079
18/12/2000,9.3905,18/12/2000,9.3788
19/12/2000,9.3970,19/12/2000,9.3790
20/12/2000,9.4660,20/12/2000,9.4348
21/12/2000,9.5845,21/12/2000,9.5727
22/12/2000,9.6125,22/12/2000,9.5980
26/12/2000,9.5825,26/12/2000,9.5201
27/12/2000,9.5775,27/12/2000,9.5722
28/12/2000,9.5825,28/12/2000,9.5997
29/12/2000,9.6145,29/12/2000,9.6098
02/01/2001,9.7230,02/01/2001,9.7140
03/01/2001,9.7360,03/01/2001,9.8340
04/01/2001,9.6965,04/01/2001,9.7080
05/01/2001,9.7550,05/01/2001,9.7546
08/01/2001,9.7430,08/01/2001,9.6900
09/01/2001,9.7495,09/01/2001,9.7417
10/01/2001,9.7890,10/01/2001,9.8167
11/01/2001,9.8465,11/01/2001,9.8548
12/01/2001,9.8990,12/01/2001,9.8798
15/01/2001,9.8980,15/01/2001,9.9018
16/01/2001,9.9305,16/01/2001,9.9778
17/01/2001,9.9085,17/01/2001,9.8878
18/01/2001,9.8530,18/01/2001,9.8870
19/01/2001,9.8080,19/01/2001,9.7953
22/01/2001,9.7880,22/01/2001,9.7863
23/01/2001,9.7635,23/01/2001,9.7683
24/01/2001,9.7090,24/01/2001,9.6923
25/01/2001,9.6860,25/01/2001,9.6830
26/01/2001,9.6870,26/01/2001,9.6909
29/01/2001,9.6415,29/01/2001,9.6687
30/01/2001,9.6495,30/01/2001,9.6692
31/01/2001,9.6650,31/01/2001,9.6828
01/02/2001,9.7235,01/02/2001,9.7328
02/02/2001,9.7800,02/02/2001,9.7560
06/02/2001,9.7225,06/02/2001,9.6998
07/02/2001,9.6935,07/02/2001,9.6945
08/02/2001,9.6840,08/02/2001,9.6464
09/02/2001,9.7105,09/02/2001,9.7238
12/02/2001,9.7225,12/02/2001,9.7389
13/02/2001,9.7105,13/02/2001,9.7065
14/02/2001,9.7100,14/02/2001,9.7219
15/02/2001,9.7075,15/02/2001,9.6763
16/02/2001,9.6950,16/02/2001,9.7022
19/02/2001,9.6920,19/02/2001,9.7044
20/02/2001,9.6935,20/02/2001,9.6797
21/02/2001,9.7150,21/02/2001,9.7090
22/02/2001,9.7250,22/02/2001,9.7278
23/02/2001,9.6870,23/02/2001,9.7183
26/02/2001,9.6678,26/02/2001,9.6618
27/02/2001,9.6730,27/02/2001,9.6827
28/02/2001,9.6840,28/02/2001,9.7025
01/03/2001,9.6770,01/03/2001,9.7052
02/03/2001,9.6615,02/03/2001,9.6688
05/03/2001,9.6325,05/03/2001,9.6370
06/03/2001,9.6500,06/03/2001,9.6409
07/03/2001,9.6455,07/03/2001,9.6542
08/03/2001,9.6465,08/03/2001,9.6468
09/03/2001,9.6505,09/03/2001,9.6703
12/03/2001,9.6595,12/03/2001,9.6625
13/03/2001,9.6245,13/03/2001,9.6320
14/03/2001,9.5795,14/03/2001,9.5760
15/03/2001,9.5965,15/03/2001,9.5843
16/03/2001,9.5865,16/03/2001,9.6233
19/03/2001,9.5595,19/03/2001,9.5683
20/03/2001,9.5340,20/03/2001,9.5188
22/03/2001,9.5695,22/03/2001,9.5722
23/03/2001,9.5965,23/03/2001,9.6540
26/03/2001,9.5400,26/03/2001,9.5315
27/03/2001,9.5290,27/03/2001,9.5139
28/03/2001,9.5335,28/03/2001,9.5380
29/03/2001,9.5295,29/03/2001,9.5203
30/03/2001,9.4960,30/03/2001,9.4933
02/04/2001,9.4390,02/04/2001,9.4152
03/04/2001,9.4185,03/04/2001,9.3914
04/04/2001,9.4110,04/04/2001,9.4201
05/04/2001,9.4285,05/04/2001,9.4140
06/04/2001,9.4065,06/04/2001,9.4059
09/04/2001,9.3715,09/04/2001,9.3587
10/04/2001,9.3540,10/04/2001,9.3093
11/04/2001,9.3050,11/04/2001,9.2908
16/04/2001,9.3035,16/04/2001,9.3230
17/04/2001,9.2670,17/04/2001,9.2723
18/04/2001,9.2275,18/04/2001,9.1966
19/04/2001,9.2810,19/04/2001,9.2748
20/04/2001,9.3525,20/04/2001,9.3525
23/04/2001,9.3850,23/04/2001,9.3700
24/04/2001,9.3180,24/04/2001,9.2768
25/04/2001,9.2960,25/04/2001,9.3123
26/04/2001,9.3120,26/04/2001,9.2671
27/04/2001,9.2970,27/04/2001,9.3049
30/04/2001,9.2630,30/04/2001,9.2537
02/05/2001,9.2700,02/05/2001,9.2830
03/05/2001,9.2815,03/05/2001,9.2873
04/05/2001,9.2675,04/05/2001,9.2579
07/05/2001,9.2275,07/05/2001,9.2212
08/05/2001,9.2115,08/05/2001,9.2048
09/05/2001,9.2095,09/05/2001,9.2160
10/05/2001,9.2075,10/05/2001,9.1967
11/05/2001,9.2135,11/05/2001,9.2250
14/05/2001,9.1850,14/05/2001,9.1922
15/05/2001,9.1740,15/05/2001,9.1610
16/05/2001,9.1653,16/05/2001,9.1645
17/05/2001,9.0635,17/05/2001,8.9952
18/05/2001,9.0090,18/05/2001,8.9774
21/05/2001,8.9935,21/05/2001,8.9428
22/05/2001,8.9835,22/05/2001,8.9660
23/05/2001,9.0375,23/05/2001,9.0398
24/05/2001,9.0845,24/05/2001,9.0805
25/05/2001,9.0910,25/05/2001,9.0945
28/05/2001,9.0810,28/05/2001,9.0781
29/05/2001,9.0910,29/05/2001,9.0851
30/05/2001,9.1495,30/05/2001,9.1653
31/05/2001,9.1815,31/05/2001,9.1835
01/06/2001,9.1748,01/06/2001,9.1735
04/06/2001,9.1625,04/06/2001,9.1369
05/06/2001,9.1585,05/06/2001,9.1722
06/06/2001,9.1375,06/06/2001,9.1208
07/06/2001,9.1150,07/06/2001,9.1235
08/06/2001,9.0750,08/06/2001,9.0680
11/06/2001,9.0485,11/06/2001,9.0290
12/06/2001,9.0920,12/06/2001,9.0940
13/06/2001,9.0875,13/06/2001,9.1180
14/06/2001,9.0768,14/06/2001,9.0523
15/06/2001,9.0625,15/06/2001,9.0522
18/06/2001,9.0390,18/06/2001,9.0502
19/06/2001,9.0755,19/06/2001,9.0792
20/06/2001,9.0765,20/06/2001,9.0798
21/06/2001,9.0775,21/06/2001,9.0570
22/06/2001,9.0575,22/06/2001,9.0730
25/06/2001,9.0505,25/06/2001,9.0595
26/06/2001,9.0500,26/06/2001,9.0606
27/06/2001,9.0430,27/06/2001,9.0608
28/06/2001,9.0625,28/06/2001,9.0900
29/06/2001,9.0490,29/06/2001,9.0708
02/07/2001,9.0255,02/07/2001,9.0221
03/07/2001,9.0390,03/07/2001,9.0258
04/07/2001,9.0650,04/07/2001,9.0707
05/07/2001,9.0790,05/07/2001,9.0312
06/07/2001,9.1025,06/07/2001,9.1503
09/07/2001,9.1200,09/07/2001,9.1193
10/07/2001,9.1440,10/07/2001,9.1476
11/07/2001,9.2150,11/07/2001,9.2953
12/07/2001,9.3065,12/07/2001,9.3420
13/07/2001,9.3540,13/07/2001,9.3542
16/07/2001,9.3100,16/07/2001,9.2918
17/07/2001,9.2135,17/07/2001,9.1855
18/07/2001,9.1810,18/07/2001,9.1283
19/07/2001,9.2085,19/07/2001,9.2000
20/07/2001,9.1785,20/07/2001,9.1796
23/07/2001,9.1200,23/07/2001,9.1107
24/07/2001,9.1180,24/07/2001,9.1087
25/07/2001,9.1455,25/07/2001,9.1599
26/07/2001,9.1875,26/07/2001,9.1570
27/07/2001,9.1950,27/07/2001,9.1920
30/07/2001,9.1575,30/07/2001,9.1472
31/07/2001,9.1650,31/07/2001,9.1408
01/08/2001,9.1950,01/08/2001,9.2111
02/08/2001,9.1885,02/08/2001,9.1698
03/08/2001,9.1650,03/08/2001,9.1638
06/08/2001,9.1425,06/08/2001,9.1292
07/08/2001,9.1250,07/08/2001,9.1200
08/08/2001,9.1035,08/08/2001,9.0958
09/08/2001,9.1035,09/08/2001,9.0897
10/08/2001,9.0985,10/08/2001,9.1247
13/08/2001,9.0950,13/08/2001,9.0863
14/08/2001,9.1190,14/08/2001,9.1206
15/08/2001,9.0985,15/08/2001,9.0940
16/08/2001,9.0895,16/08/2001,9.0833
17/08/2001,9.1150,17/08/2001,9.1155
20/08/2001,9.1250,20/08/2001,9.1383
21/08/2001,9.1345,21/08/2001,9.1227
22/08/2001,9.1283,22/08/2001,9.1158
23/08/2001,9.1260,23/08/2001,9.1205
24/08/2001,9.1200,24/08/2001,9.1444
27/08/2001,9.1215,27/08/2001,9.1123
28/08/2001,9.1305,28/08/2001,9.1365
29/08/2001,9.1475,29/08/2001,9.1438
30/08/2001,9.1738,30/08/2001,9.1692
31/08/2001,9.2160,31/08/2001,9.2000
03/09/2001,9.1945,03/09/2001,9.1936
04/09/2001,9.1985,04/09/2001,9.1957
05/09/2001,9.2200,05/09/2001,9.2587
06/09/2001,9.2760,06/09/2001,9.2898
07/09/2001,9.3300,07/09/2001,9.3242
10/09/2001,9.3800,10/09/2001,9.3716
11/09/2001,9.4705,11/09/2001,9.5475
12/09/2001,9.4705,12/09/2001,9.4447
13/09/2001,9.4600,13/09/2001,9.4748
14/09/2001,9.5005,14/09/2001,9.4942
17/09/2001,9.4785,17/09/2001,9.4478
18/09/2001,9.4315,18/09/2001,9.4455
19/09/2001,9.4275,19/09/2001,9.4185
20/09/2001,9.4425,20/09/2001,9.4802
21/09/2001,9.4675,21/09/2001,9.4848
24/09/2001,9.4485,24/09/2001,9.4315
25/09/2001,9.4730,25/09/2001,9.4842
26/09/2001,9.5200,26/09/2001,9.5258
27/09/2001,9.5450,27/09/2001,9.5542
28/09/2001,9.5055,28/09/2001,9.5098
01/10/2001,9.4865,01/10/2001,9.5037
02/10/2001,9.4995,02/10/2001,9.5217
03/10/2001,9.5165,03/10/2001,9.5273
04/10/2001,9.5575,04/10/2001,9.5243
05/10/2001,9.5650,05/10/2001,9.5808
08/10/2001,9.5785,08/10/2001,9.5666
09/10/2001,9.5085,09/10/2001,9.5163
10/10/2001,9.4225,10/10/2001,9.4053
11/10/2001,9.3650,11/10/2001,9.3397
12/10/2001,9.3350,12/10/2001,9.3538
15/10/2001,9.3075,15/10/2001,9.2753
16/10/2001,9.2360,16/10/2001,9.2350
17/10/2001,9.2210,17/10/2001,9.2340
18/10/2001,9.2220,18/10/2001,9.2310
19/10/2001,9.2100,19/10/2001,9.1971
22/10/2001,9.2225,22/10/2001,9.1977
23/10/2001,9.2275,23/10/2001,9.2243
24/10/2001,9.2275,24/10/2001,9.2173
25/10/2001,9.2402,25/10/2001,9.2469
26/10/2001,9.2535,26/10/2001,9.2722
29/10/2001,9.2705,29/10/2001,9.2421
30/10/2001,9.2640,30/10/2001,9.2682
31/10/2001,9.2650,31/10/2001,9.2542
01/11/2001,9.2820,01/11/2001,9.2892
02/11/2001,9.2915,02/11/2001,9.2783
05/11/2001,9.2415,05/11/2001,9.2221
06/11/2001,9.2190,06/11/2001,9.2132
07/11/2001,9.2190,07/11/2001,9.2088
08/11/2001,9.2133,08/11/2001,9.2115
09/11/2001,9.2378,09/11/2001,9.2318
12/11/2001,9.2565,12/11/2001,9.2708
13/11/2001,9.2595,13/11/2001,9.2519
14/11/2001,9.2210,14/11/2001,9.2362
15/11/2001,9.2090,15/11/2001,9.2028
16/11/2001,9.2125,16/11/2001,9.2121
19/11/2001,9.1770,19/11/2001,9.1968
21/11/2001,9.1615,21/11/2001,9.1409
22/11/2001,9.1500,22/11/2001,9.1547
23/11/2001,9.1515,23/11/2001,9.1476
26/11/2001,9.1758,26/11/2001,9.1647
27/11/2001,9.2250,27/11/2001,9.2372
28/11/2001,9.2680,28/11/2001,9.2762
29/11/2001,9.2765,29/11/2001,9.2815
30/11/2001,9.2550,30/11/2001,9.2681
03/12/2001,9.2395,03/12/2001,9.2050
04/12/2001,9.2265,04/12/2001,9.2197
05/12/2001,9.2360,05/12/2001,9.2165
06/12/2001,9.2290,06/12/2001,9.2401
07/12/2001,9.2210,07/12/2001,9.2124
10/12/2001,9.1955,10/12/2001,9.1865
11/12/2001,9.1660,11/12/2001,9.1819
13/12/2001,9.1113,13/12/2001,9.1204
14/12/2001,9.1050,14/12/2001,9.0798
17/12/2001,9.1045,17/12/2001,9.1198
18/12/2001,9.1040,18/12/2001,9.1052
19/12/2001,9.1078,19/12/2001,9.1175
20/12/2001,9.1550,20/12/2001,9.1682
21/12/2001,9.1665,21/12/2001,9.1235
24/12/2001,9.1670,24/12/2001,9.0923
26/12/2001,9.1195,26/12/2001,9.0957
27/12/2001,9.1380,27/12/2001,9.1423
28/12/2001,9.1635,28/12/2001,9.1692
31/12/2001,9.1635,31/12/2001,9.1695
02/01/2002,9.1340,02/01/2002,9.1037
03/01/2002,9.1043,03/01/2002,9.1142
04/01/2002,9.1461,04/01/2002,9.1368
07/01/2002,9.1475,07/01/2002,9.1554
08/01/2002,9.1767,08/01/2002,9.1678
09/01/2002,9.2028,09/01/2002,9.2044
10/01/2002,9.2497,10/01/2002,9.2444
11/01/2002,9.2450,11/01/2002,9.2734
14/01/2002,9.2673,14/01/2002,9.1923
15/01/2002,9.1992,15/01/2002,9.1711
16/01/2002,9.1858,16/01/2002,9.1993
17/01/2002,9.1503,17/01/2002,9.1255
18/01/2002,9.1280,18/01/2002,9.1190
21/01/2002,9.1205,21/01/2002,9.1219
22/01/2002,9.1425,22/01/2002,9.1521
23/01/2002,9.1485,23/01/2002,9.1480
24/01/2002,9.1388,24/01/2002,9.1227
25/01/2002,9.1448,25/01/2002,9.1295
28/01/2002,9.1621,28/01/2002,9.1585
29/01/2002,9.1975,29/01/2002,9.1714
30/01/2002,9.1859,30/01/2002,9.1974
31/01/2002,9.1522,31/01/2002,9.1463
01/02/2002,9.1538,01/02/2002,9.1544
04/02/2002,9.1748,04/02/2002,9.1627
06/02/2002,9.1180,06/02/2002,9.1294
07/02/2002,9.1380,07/02/2002,9.1381
08/02/2002,9.1185,08/02/2002,9.1465
11/02/2002,9.0840,11/02/2002,9.0787
12/02/2002,9.0770,12/02/2002,9.0896
13/02/2002,9.0703,13/02/2002,9.0607
14/02/2002,9.0790,14/02/2002,9.0838
15/02/2002,9.0698,15/02/2002,9.0652
18/02/2002,9.0538,18/02/2002,9.0638
19/02/2002,9.0716,19/02/2002,9.0690
20/02/2002,9.0811,20/02/2002,9.0858
21/02/2002,9.0855,21/02/2002,9.0757
22/02/2002,9.0944,22/02/2002,9.1061
25/02/2002,9.0790,25/02/2002,9.0831
26/02/2002,9.0810,26/02/2002,9.0815
27/02/2002,9.0888,27/02/2002,9.0919
28/02/2002,9.1125,28/02/2002,9.1303
01/03/2002,9.1033,01/03/2002,9.0957
04/03/2002,9.0685,04/03/2002,9.0723
05/03/2002,9.0761,05/03/2002,9.0770
06/03/2002,9.0745,06/03/2002,9.0797
07/03/2002,9.0770,07/03/2002,9.0753
08/03/2002,9.0754,08/03/2002,9.0728
11/03/2002,9.0655,11/03/2002,9.0703
12/03/2002,9.0863,12/03/2002,9.0753
13/03/2002,9.1095,13/03/2002,9.1153
14/03/2002,9.1117,14/03/2002,9.1182
15/03/2002,9.0945,15/03/2002,9.0929
18/03/2002,9.0685,18/03/2002,9.0733
19/03/2002,9.0690,19/03/2002,9.0742
20/03/2002,9.0729,20/03/2002,9.0707
22/03/2002,9.0473,22/03/2002,9.0403
25/03/2002,9.0306,25/03/2002,9.0298
26/03/2002,9.0195,26/03/2002,9.0243
27/03/2002,9.0196,27/03/2002,9.0160
01/04/2002,9.0060,01/04/2002,9.0049
02/04/2002,9.0175,02/04/2002,8.9980
03/04/2002,9.0300,03/04/2002,9.0398
04/04/2002,9.0330,04/04/2002,9.0468
05/04/2002,9.0180,05/04/2002,9.0266
08/04/2002,9.0100,08/04/2002,9.0217
09/04/2002,9.0263,09/04/2002,9.0422
10/04/2002,9.0385,10/04/2002,9.0446
11/04/2002,9.0500,11/04/2002,9.0771
12/04/2002,9.0704,12/04/2002,9.0749
15/04/2002,9.1606,15/04/2002,9.1714
16/04/2002,9.1705,16/04/2002,9.1597
17/04/2002,9.1970,17/04/2002,9.1904
18/04/2002,9.2330,18/04/2002,9.2345
19/04/2002,9.2600,19/04/2002,9.2247
22/04/2002,9.2695,22/04/2002,9.2663
23/04/2002,9.2550,23/04/2002,9.2698
24/04/2002,9.2705,24/04/2002,9.2908
25/04/2002,9.3070,25/04/2002,9.3528
26/04/2002,9.3380,26/04/2002,9.3196
29/04/2002,9.3463,29/04/2002,9.3542
30/04/2002,9.3910,30/04/2002,9.3720
02/05/2002,9.4405,02/05/2002,9.4170
03/05/2002,9.4684,03/05/2002,9.4978
06/05/2002,9.4594,06/05/2002,9.4913
07/05/2002,9.4915,07/05/2002,9.4828
08/05/2002,9.4480,08/05/2002,9.4170
09/05/2002,9.4430,09/05/2002,9.4463
10/05/2002,9.4930,10/05/2002,9.5102
13/05/2002,9.5245,13/05/2002,9.4933
14/05/2002,9.4900,14/05/2002,9.5204
15/05/2002,9.4688,15/05/2002,9.4717
